298	WiFi Router	MikroTik	RBD52G-5HacD2HnD-TC (hAP ac²)		Available 2019	21.02.3		Qualcomm Atheros IPQ4018	716	4	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros IPQ4018	-	1x 2.0	https://mikrotik.com/product/hap_ac2	hap_ac2		View/Edit data
299	Single Board Computer	MikroTik	RBM11G		Available 2019	21.02.3		MediaTek MT7621A	880	2	16	256	-	1	-	-		-	-	-	https://mikrotik.com/product/m11g	rbm11g		View/Edit data
300	Router	MikroTik	RBM33G		Available 2019	21.02.3		MediaTek MT7621A	880	2	16	256	-	3	-	-		-	-	1x 3.0	https://mikrotik.com/product/rbm33g	rbm33g		View/Edit data
301	other	MikroTik	RBSXTsqG-5acD (SXTsq 5 ac)		Available 2020	21.02.3		Qualcomm Atheros IPQ4018	716	4	16	256	-	1	-	a/n/ac		Qualcomm Atheros IPQ4018	-	-	https://mikrotik.com/product/sxtsq_5_ac			View/Edit data
302	WiFi AP	MikroTik	RB911G-5HPacD		Available 2019	19.07.10		Qualcomm Atheros QCA9557	720	1	128NAND	128	-	1	-	a/n/ac		Qualcomm Atheros QCA9882	-	-	https://mikrotik.com/product/RB911G-5HPacD			View/Edit data
303	WiFi Router	MikroTik	RB921GS-5HPacD-15S (mANTBox 15s)		Available 2020	19.07.10		Qualcomm Atheros QCA9558	720	1	128NAND	128	-	1	-	a/n/ac		Qualcomm Atheros QCA9882	-	-	https://mikrotik.com/product/RB921GS-5HPacD-15S	rb921		View/Edit data
304	Router	MikroTik	RB5009UG+S+IN		Available 2022	external image	2.5 GbE	Marvell Armada 7040	1400	4	1024NAND, 16	1024	-	7	-	-		-	-	1x 3.0	https://mikrotik.com/product/rb5009ug_s_in		https://forum.openwrt.org/t/add-support-for-mikrotik-rb5009ug/104391/	View/Edit data
305	WiFi Router	MikroTik	RBD53iG-5HacD2HnD (hap ac³)		unknown 2022	snapshot		Qualcomm Atheros IPQ4019	716	4	128NAND, 16	256	-	5	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019	-	1x 2.0	https://mikrotik.com/product/hap_ac3			View/Edit data
306	other	MikroTik	RBDiscG-5acD (DISC Lite5 ac)		Available 2018	21.02.3		Qualcomm Atheros IPQ4018	716	4	16	256	-	1	-	a/n/ac		Qualcomm Atheros IPQ4018	-	¿	https://mikrotik.com/product/disc_lite5_ac			View/Edit data
307	other	MINEW	G1-C		unknown 2021	21.02.3		MediaTek MT7628AN	580	1	16, microSD	128	1	-	¿	¿		¿	¿	1x µUSB (power), 2x 2.0	http://¿			View/Edit data
308	WiFi Router	MQMaker	WiTi Board	v2.0 / 512MB	Available 2018	21.02.3	6th Gbit Ethernet IP1001 on rgmii2 is not working yet	MediaTek MT7621A	880	2	16	512	-	6	b/g/n	a/n/ac	2x2 MIMO	MediaTek MT7602E, MediaTek MT7612E	-	1x 3.0	https://mqmaker.com/product/witi-board/	witi	https://forum.openwrt.org/viewtopic.php?id=59092	View/Edit data
309	WiFi Router	MTC	WR1201		Available 2019	21.02.3		MediaTek MT7621AT	880	2	16, microSD	128	-	5	b/g/n	a/n/ac		MediaTek MT7602EN, MediaTek MT7612EN	-	1x 3.0			http://forum.openwrt.org/t/support-for-strong-1200/22768	View/Edit data
310	WiFi Router	NEC	Aterm WG2600HP		Available 2019	21.02.3		Qualcomm Atheros IPQ8064	1400	2	32	512	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9980	-	1x 3.0	http://www.aterm.jp/product/atermstation/product/warpstar/wg2600hp/index.html			View/Edit data
311	WiFi Router	NEC	Aterm WG2600HP3		unknown 2020	21.02.3		Qualcomm Atheros IPQ8062	1000	2	32	512	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9984	-	-	https://www.aterm.jp/product/atermstation/product/warpstar/wg2600hp3/	aterm_wg2600hp3		View/Edit data
312	WiFi Router	NETGEAR	DGND3800B		Available 2019	21.02.3	DSL modem, WiFi 2.4GHz partly	Broadcom BCM6368	400	2	128, 128NAND, 32	128	-	5	b/g/n	a/n		Broadcom BCM43222	xDSL	2x 2.0		dgnd3700	https://forum.openwrt.org/viewtopic.php?id=36824	View/Edit data
313	Range Extender	NETGEAR	EX6100	v2	Available 2019	21.02.3	AP-Extender toggle-switch	Qualcomm Atheros IPQ4018	717	4	16	256	-	1	b/g/n	a/n/ac		Qualcomm Atheros IPQ4018	-	-	https://www.netgear.com/home/products/networking/wifi-range-extenders/EX6100.aspx			View/Edit data
314	Range Extender	NETGEAR	EX6150	v2	Available 2021	21.02.3	AP-Extender toggle-switch	Qualcomm Atheros IPQ4018	717	4	16	256	-	1	b/g/n	a/n/ac		Qualcomm Atheros IPQ4018	-	-	https://www.netgear.com/home/products/networking/wifi-range-extenders/EX6150.aspx			View/Edit data
315	Range Extender	NETGEAR	EX7300	v2	unknown 2021	snapshot	WiFi 2.4GHz	Qualcomm Atheros QCN5502	800	1	16	128	-	1	b/g/n	a/n/ac		Qualcomm Atheros QCA9984, Qualcomm Atheros QCN5502	-	-	https://www.netgear.com/home/wifi/range-extenders/ex7300/	ex6400_ex7300		View/Edit data
316	Switch	NETGEAR	GS110TPP	v1	Available 2021	21.02.3	Ports 9 and 10 may not function properly	Realtek RTL8380M	500	1	32	128	-	10	-	-			-	-	https://www.netgear.com/business/wired/switches/smart-cloud/gs110tpp/			View/Edit data
317	Switch	NETGEAR	GS308T	1	Available 2021	snapshot		Realtek RTL8380M	500	1	32	128	-	8	-	-		-	-	-	https://www.netgear.com/support/product/GS308T.aspx			View/Edit data
318	Switch	NETGEAR	GS310TP	v1	Available 2021	snapshot		Realtek RTL8380M	500	1	32	128	-	8	-	-			-	-	https://www.netgear.com/business/wired/switches/smart/gs310tp/			View/Edit data
319	WiFi AP	NETGEAR	WAC124		Available 2020	21.02.3		MediaTek MT7621AT	880	2	128NAND	128	-	5	b/g/n	a/n/ac	2x2 (2.4 GHz), 4x4 (5 GHz)	MediaTek MT7603, MediaTek MT7615	-	1x 2.0	https://www.netgear.com/business/products/wireless/essentials-wireless/WAC124.aspx	wac124		View/Edit data
320	WiFi Router	NETGEAR	R6850		Available 2019	21.02.3		MediaTek MT7621AT	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615	-	1x 2.0	https://www.netgear.de/home/products/networking/wifi-routers/R6850.aspx			View/Edit data
321	WiFi Router	NETGEAR	R6260		Available 2019	21.02.1		MediaTek MT7621AT	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615	-	1x 2.0	https://www.netgear.com/home/products/networking/wifi-routers/R6260.aspx	r6260		View/Edit data
322	WiFi Router	NETGEAR	R7800		Available 2019	21.02.3		Qualcomm Atheros IPQ8065	1700	2	128NAND	512	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9984	-	2x 3.0	https://www.netgear.com/support/product/R7800	r7800	https://forum.openwrt.org/t/netgear-r7800-exploration-ipq8065-qca9984/285, https://forum.openwrt.org/t/r7800-back-to-stock-firmware/13973	View/Edit data
323	WiFi Router	NETGEAR	R6220		Available 2020	21.02.3		MediaTek MT7621ST	880	1	128NAND	128	-	5	b/g/n	a/n/ac	MIMO 2x2	MediaTek MT7603EN, MediaTek MT7612EN	-	1x 2.0	http://www.netgear.com/home/products/networking/wifi-routers/R6220.aspx	r6220		View/Edit data
324	WiFi Router	NETGEAR	AC2400		Available 2020	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		2x MT7615	-	1x 3.0	https://www.netgear.com/support/product/AC2400.aspx			View/Edit data
325	Modem	NETGEAR	D7800		Available 2020	21.02.3	DSL modem	Qualcomm Atheros IPQ8064	1400	2	128	512	-	5	b/g/n	a/n/ac		2x Qualcomm Atheros QCA9980	VDSL2	2x 3.0	https://www.netgear.com/support/product/d7800	d7800	https://forum.openwrt.org/viewtopic.php?id=60169	View/Edit data
326	Switch	NETGEAR	GS108T	v3	Available 2021	21.02.1	Ethernet LEDs	Realtek RTL8380M	500	1	32	128	-	8	-	-		-	-	-	https://www.netgear.com/business/wired/switches/smart-cloud/gs108tv3/	gs108t_v3		View/Edit data
327	WiFi AP	NETGEAR	R6100	v1	Available 2021	19.07.10		Atheros AR9344	560	1	128	128	5	-	b/g/n	a/n/ac	2x2	Atheros AR9344, Qualcomm Atheros QCA9882-2R4E	-	1x 2.0	https://www.netgear.com/home/products/networking/wifi-routers/r6100.aspx	r6100	https://forum.openwrt.org/viewtopic.php?id=50672	View/Edit data
328	WiFi Router	NETGEAR	R6300	v1	Available 2019	21.02.3	WiFi 2.4GHz partly, WiFi 5GHz	Broadcom BCM4706	600	1	128NAND, 2	128	-	5	b/g/n	a/n/ac		Broadcom BCM4331, Broadcom BCM4360	-	2x 2.0	http://www.netgear.com/R6300	r6300_v1		View/Edit data
329	WiFi Router	NETGEAR	R6350		Available 2019	21.02.3		MediaTek MT7621AT	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615	-	1x 2.0	https://jp.netgear.com/home/products/networking/wifi-routers/R6350.aspx	r6350		View/Edit data
330	WiFi Router	NETGEAR	R6800	v1	Available 2020	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 2.0, 1x 3.0	https://www.netgear.com/support/product/R6800.aspx	r6800	http://forum.openwrt.org/t/build-openwrt-for-netgear-r6800/22704/11	View/Edit data
331	WiFi Router	NETGEAR	R7000		Available 2019	21.02.3	WiFi 2.4GHz partly, WiFi 5GHz	Broadcom BCM4709A0	1000	2	128NAND	256	-	5	b/g/n	a/n/ac	3x3	2x Broadcom BCM4360	-	1x 2.0, 1x 3.0	https://www.netgear.com/home/products/networking/wifi-routers/R7000.aspx	r7000	https://forum.openwrt.org/viewtopic.php?id=46717	View/Edit data
332	WiFi Router	NETGEAR	R7900		Available 2019	21.02.3		Broadcom BCM4709A0	1000	2	128NAND	256	-	5	b/g/n	a/n/ac		Broadcom BCM43602	-	1x 3.0	https://netgear.com/home/products/networking/wifi-routers/R7900.aspx		https://forum.openwrt.org/viewtopic.php?id=64056	View/Edit data
333	WiFi Router	NETGEAR	R8000		Available 2019	21.02.3		Broadcom BCM4709A0	1000	2	128NAND	256	-	5	b/g/n	a/n/ac		Broadcom BCM43602	-	1x 2.0, 1x 3.0	https://netgear.com/home/products/networking/wifi-routers/R8000.aspx	r8000	https://forum.openwrt.org/viewtopic.php?id=55367	View/Edit data
334	WiFi AP	NETGEAR	WAC104		Available 2020	21.02.0		MediaTek MT7621AT	880	1	128NAND	256	-	4	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	-	https://www.netgear.com/business/products/wireless/essentials-wireless/WAC104.aspx	wac104		View/Edit data
335	WiFi AP	NETGEAR	WAC510		Available 2021	snapshot		IPQ4018	710	4	128	256	-	2	b/g/n	a/n/ac	2x2:2 MIMO	IPQ4018	-	-	https://www.netgear.com/business/wifi/access-points/wac510	wac510	https://forum.openwrt.org/t/status-of-wac510-port/59867	View/Edit data
336	WiFi AP	NETGEAR	WNDAP620		Available 2020	21.02.3		AppliedMicro APM82181	1000	1	32NAND	128	-	1	b/g/n	a/n		Atheros AR9380 (mini-PCIe)	-	-	https://www.netgear.com/business/products/wireless/premium-wireless/WNDAP620.aspx			View/Edit data
337	WiFi Router	NETGEAR	WNDR3700	v5	Available 2019	21.02.3		MediaTek MT7621ST	880	1	16	128	-	5	b/g/n	a/n/ac	MIMO 2x2	MediaTek MT7603EN, MediaTek MT7612EN	-	1x 2.0	https://www.netgear.com/home/products/networking/wifi-routers/wndr3700.aspx	wndr3700	https://forum.openwrt.org/viewtopic.php?id=56737	View/Edit data
338	WiFi Router	NETGEAR	WNDR4500	v3	Available 2020	21.02.3		Qualcomm Atheros QCA9563	750	1	128NAND	128	-	5	b/g/n	a/n		Atheros AR9580, Qualcomm Atheros QCA9563	-	-	http://¿	wndr4500_v3		View/Edit data
339	WiFi Router	NETGEAR	R7500	v2	Available 2019	21.02.3		Qualcomm Atheros IPQ8064	1400	2	128	256	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9880-BR4A, Qualcomm Atheros QCA9980	-	2x 3.0	https://www.netgear.com/support/product/R7500v2	r7500		View/Edit data
340	WiFi Router	NETGEAR	R6230		Available 2019	21.02.3		MediaTek MT7621ST	880	1	128	128	¿	5	b/g/n	a/n/ac	MIMO 2x2	MediaTek MT7603EN, MediaTek MT7612EN	-	1x 2.0		r6230		View/Edit data
341	WiFi Router	NETGEAR	R8000P		Available 2021	21.02.3		Broadcom BCM4906	1800	2	128NAND	512	-	5	b/g/n	a/n/ac		Broadcom BCM4365E	-	1x 2.0, 1x 3.0	https://www.netgear.com/home/wifi/routers/r8000p/	r8000p		View/Edit data
342	WiFi Router	NETGEAR	R7450		unknown 2021	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 2.0, 1x 3.0	https://www.netgear.com/home/wifi/routers/r7450/			View/Edit data
343	WiFi Router	NETGEAR	R6900	v2	unknown 2021	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 3.0	https://www.netgear.com/support/product/R6900v2.aspx	r6900_v2		View/Edit data
344	WiFi Router	NETGEAR	R7200	v1	unknown 2021	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 3.0	https://www.netgear.com/ca-en/home/wifi/routers/r7200/	r7200_v1		View/Edit data
345	WiFi Router	NETGEAR	XR500		unknown 2022	snapshot		Qualcomm Atheros IPQ8065	1700	2	256NAND	512	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9984	-	2x 3.0	https://www.netgear.com/de/home/online-gaming/routers/xr500/			View/Edit data
346	WiFi Router	NETGEAR	R6700	v2	Available 2020	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 3.0	https://www.netgear.com/support/product/R6700V2.aspx	r6700_v2		View/Edit data
347	WiFi Router	NETGEAR	SRR60		unknown 2022	snapshot		Qualcomm Atheros IPQ4019	717	4	4096 eMMC	512	-	4	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9984	-	-	http://¿			View/Edit data
348	WiFi Router	NETGEAR	SRS60		unknown 2022	snapshot		Qualcomm Atheros IPQ4019	717	4	4096 eMMC	512	-	4	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9984	-	-	http://¿			View/Edit data
349	WiFi Router	NETGEAR	RBR50		unknown 2022	snapshot		Qualcomm Atheros IPQ4019	717	4	4096 eMMC	512	-	4	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9984	-	1x 2.0	http://¿			View/Edit data
350	WiFi Router	NETGEAR	RBS50		unknown 2022	snapshot		Qualcomm Atheros IPQ4019	717	4	4096 eMMC	512	-	4	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9984	-	1x 2.0	http://¿			View/Edit data
351	WiFi Router	NETGEAR	WNDR4300TN		unknown 2022	21.02.3		Atheros AR9344	¿	1	128NAND	128	-	4	¿	¿		Atheros AR9344, Atheros AR9580	-	-	http://¿			View/Edit data
352	Single Board Computer	NXP	LS1012ARDB		Available 2017	18.06.9		NXP LS1012A	800	1	128, 4096	1024	-	2	b/g/n	-		SDIO WiFi module	-	1x 3.0	https://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1012a-reference-design-board:LS1012A-RDB			View/Edit data
353	Single Board Computer	NXP	P2020RDB		Available 2020	21.02.3	SD card, Switch is unmanaged	NXP P2020E	1200	2	16, 32NAND, SDHC	1024	-	6	-	-		-	-	1x 2.0	https://www.nxp.com/design/qoriq-developer-resources/p2020-reference-design-board:P2020RDB			View/Edit data
354	Single Board Computer	NXP	LS1046ARDB		Available 2020	21.02.3		NXP LS1046A	1600	4	128, 4096, 512NAND	8192	-	4	-	-		-	-	2x 3.0	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1046a-reference-design-board:LS1046A-RDB			View/Edit data
355	Single Board Computer	NXP	LS1088A-RDB		Available 2017	18.06.4		NXP LS1088A	1800	8	128	8192	-	8	-	-		-	-	2x 3.0	https://www.nxp.com/products/software-and-tools/software-development-tools/codewarrior-development-tools/suite-for-networked-applications/qoriq-ls1088a-rdb-reference-design-board:LS1088A-RDB	ls1088a-rdb		View/Edit data
356	Single Board Computer	NXP	LS1043ARDB		Available 2017	18.06.9		NXP LS1043A	1600	4	128	2048	-	6	-	-		-	-	1x 2.0, 2x 3.0	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-layerscape-1043a-and-1023a-multicore-communications-processors:LS1043A			View/Edit data
357	Single Board Computer	Olimex	A13-OLinuXino-WIFI		Available 2019	21.02.3		Allwinner A13	1000	1	4096NAND, microSD	512	-	-	b/g/n	-			-	3x 2.0	https://www.olimex.com/Products/OLinuXino/A13/A13-OLinuXino-WIFI/open-source-hardware	a13-olinuxino		View/Edit data
358	Single Board Computer	Olimex	A10-OLinuXino-LIME		Available 2019	21.02.3		Allwinner A10	1000	1	microSD	512	1	-	-	-		-	-	2x 2.0	https://www.olimex.com/Products/OLinuXino/A10/A10-OLinuXino-LIME/open-source-hardware	a10-olinuxino-lime		View/Edit data
359	Single Board Computer	Olimex	A20-OLinuXino-LIME2		Available 2019	21.02.3		Allwinner A20	1000	2	microSDHC	1024	-	1	-	-		-	-	1x OTG, 2x 2.0	https://www.olimex.com/Products/OLinuXino/A20/A20-OLinuXino-LIME2/	a20-olinuxino-lime2		View/Edit data
360	Single Board Computer	Olimex	A20-OLinuXino-LIME		Available 2019	21.02.3		Allwinner A20	1000	2	microSD	512	1	-	-	-		-	-	1x OTG, 2x 2.0	https://www.olimex.com/Products/OLinuXino/A20/A20-OLinuXino-LIME/	a20-olinuxino-lime		View/Edit data
361	Single Board Computer	Olimex	A13-SOM-512		Available 2019	21.02.3		Allwinner A13	1000	1	4096NAND, microSD	512	¿	¿	-	-		-	-	-	https://www.olimex.com/Products/SOM/A13/A13-SOM-512/	a13-som		View/Edit data
362	Single Board Computer	Olimex	A20-OLinuXino-MICRO		Available 2019	21.02.3		Allwinner A20	1000	2	4096NAND, microSD, SD	1024	1	-	-	-		-	-	2x 2.0	https://www.olimex.com/Products/OLinuXino/A20/A20-OLinuXino-MICRO/open-source-hardware	a20-olinuxino-micro		View/Edit data
363	Single Board Computer	Olimex	A64-OLinuXino		Available 2020	21.02.3		Allwinner A64	1200	4	4096 eMMC, microSDHC, more than 8GB eMMC	2048	-	1	b/g/n	-		Realtek RTL8723BS	-	1x 2.0, 1x OTG	https://www.olimex.com/Products/OLinuXino/A64/A64-OLinuXino/			View/Edit data
364	Single Board Computer	Onion	Omega2+		Available 2019	21.02.3		MediaTek MT7688AN	580	1	32, microSD	128	1	-	b/g/n	-		MediaTek MT7688AN	-	1x 2.0	https://onion.io			View/Edit data
365	WiFi AP	Open-Mesh	A40		unknown 2021	snapshot		Qualcomm Atheros QCA9558	720	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9882	-	1x 2.0	http://¿			View/Edit data
366	WiFi AP	Open-Mesh	MR900	v2	unknown 2021	21.02.3		Qualcomm Atheros QCA9558	720	1	16	128	-	1	b/g/n	a/n		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9580 (mini-PCIe)	-	-	http://¿			View/Edit data
367	WiFi AP	Open-Mesh	MR1750	v2	unknown 2021	21.02.3		Qualcomm Atheros QCA9558	720	1	16	128	-	1	b/g/n	a/n/ac		¿	-	-	http://¿			View/Edit data
368	WiFi AP	Open-Mesh	OM5P-AC	v2	unknown 2021	21.02.3		¿	¿	¿	¿	¿	¿	¿	¿	¿		¿	¿	¿	http://¿			View/Edit data
369	WiFi AP	Open-Mesh	A42		Available 2019	21.02.3		Qualcomm Atheros IPQ4018	717	4	32	256	-	2	b/g/n	a/n/ac		Qualcomm Atheros IPQ4018	-	1x 3.0	https://www.openmesh.com/resource-downloads/A42_Datasheet.pdf			View/Edit data
370	WiFi AP	Open-Mesh	OM5P-AC		Available 2017	19.07.10		Qualcomm Atheros QCA9557	720	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9882	-	-	http://www.open-mesh.com/products/grp-om5p-ac-cloud-access-point.html			View/Edit data
371	WiFi AP	Open-Mesh	A62		Available 2019	21.02.3		Qualcomm IPQ4019	716	4	32	256	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9888, Qualcomm IPQ4019	-	1x 2.0	https://store.openmesh.com/products/a62-universal-tri-band-802-11ac-wave-2-cloud-managed-wifi-access-point.html			View/Edit data
372	WiFi Router	OrayBox	X3A		unknown 2022	snapshot		MediaTek MT7621AT	880	2	16	128	-	3	b/g/n	a/n/ac		MediaTek MT7615DN	-	-	https://pgy.oray.com/router/x3a.html			View/Edit data
373	WiFi Router	P&W	R619AC		unknown 2021	snapshot		IPQ4019	716	4	128NAND, 16	512	-	5	b/g/n	a/n/ac		IPQ40xx	-	1x 3.0	http://¿			View/Edit data
374	Switch	Panasonic	Switch-M8eG PN28080K		unknown 2022	snapshot		Realtek RTL8380M	500	1	32	128	-	9	-	-		-	-	-	http://¿			View/Edit data
375	Router	PC Engines	APU2C4		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	4096	-	3	-	-	2 miniPCI express for add in cards	-	-	2x 3.0	http://www.pcengines.ch/apu2c4.htm	apu2		View/Edit data
376	Router	PC Engines	APU3C4		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	4096	-	3	-	-		-	-	2x 3.0	http://pcengines.ch/apu3c4.htm	apu3		View/Edit data
377	Router	PC Engines	APU3C2		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	2048	-	3	-	-		-	-	2x 3.0	http://pcengines.ch/apu3c2.htm	apu3		View/Edit data
378	Router	PC Engines	APU3A2		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	2048	-	3	-	-	2 miniPCI express for add in cards	-	-	2x 3.0	http://www.pcengines.ch/apu3a2.htm	apu3		View/Edit data
379	Router	PC Engines	APU2C2		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	2048	-	3	-	-	2 miniPCI express for add in cards	-	-	2x 3.0	http://www.pcengines.ch/apu2c2.htm	apu2		View/Edit data
380	Router	PC Engines	APU2C0		Available 2018	21.02.3		AMD GX-412TC	1000	4	SD	2048	-	2	-	-	2 miniPCI express for add in cards	-	-	2x 3.0	http://www.pcengines.ch/apu2c0.htm	apu2		View/Edit data
381	Router	PC Engines	APU1D		Available 2019	21.02.3		AMD T40E	800	2	SD	2048	-	3	-	-	2x mini-PCIe	-	-	2x 2.0	http://www.pcengines.ch/apu1d.htm	apu		View/Edit data
382	Single Board Computer	PC Engines	APU4D4		Available 2022	21.02.3		AMD Embedded G series GX-412TC	1000	4	SDHC	4096	-	4	-	-		1x (mini-)PCI(e), 2x (mini-)PCI(e) USB+SIM	-	2x 3.0	https://www.pcengines.ch/apu4d4.htm	apu4		View/Edit data
383	WiFi Router	PHICOMM	K2P	A1, A2	unknown 2018	21.02.3	Concurrent 2.4GHz and 5GHz WiFi	MediaTek MT7621AT	880	2	16	128	-	5	b/g/n	a/n/ac	Concurrent operation on 2.4 GHz and 5 GHz not yet supported by the driver	MediaTek MT7615D	-	-	http://www.phicomm.com/cn/en.php/News/detail/cateid/2/id/435.html	k2p_ke2p		View/Edit data
384	WiFi Router	PHICOMM	KE2P	C1	Available 2019	21.02.3	Concurrent 2.4GHz and 5GHz WiFi	MediaTek MT7621A	880	2	16	128	-	5	b/g/n	a/n/ac	Concurrent operation on 2.4 GHz and 5 GHz not yet supported by the driver	MediaTek MT7615D	-	-	https://www.phicomm.de/en/product/smart-home-products/smart-wlan-routers/ke2p	k2p_ke2p		View/Edit data
385	WiFi Router	PHICOMM	K3	A1	Available 2019	21.02.3		Broadcom BCM4709C0	1400	2	128	512	-	4	b/g/n	a/n/ac		Broadcom BCM4366 (PCIe)	-	1x 3.0	http://www.phicomm.com/us/index.php/Products/family_details/cateid/18/id/121.html	k3_a1		View/Edit data
386	Single Board Computer	Pine64	PINE A64+		Available 2020	21.02.3		Allwinner A64	1152	4	microSDHC	1024	-	1	-	-	optional wlan/bluetooth module with chipset RTL8723BS	-	-	2x 2.0	https://www.pine64.org/devices/single-board-computers/pine-a64/	pine_a64plus		View/Edit data
387	Single Board Computer	Pine64	RockPro64	2.1	Available 2020	21.02.3		Rockchip RK3399	1800	6	16, eMMC, microSD	4096	-	1	-	-		-	-	2x 2.0, 2x 3.0	https://wiki.pine64.org/index.php/ROCKPro64	rockpro64_v2.1		View/Edit data
388	Single Board Computer	Pine64	SOPINE A64		Available 2018	21.02.3		Allwinner A64	1200	4	16, microSDXC	2048	¿	¿	-	-		optional WiFi/BT module	-	¿	https://www.pine64.org/?page_id=1491			View/Edit data
389	Router	Planex	VR500		Available 2017	21.02.3		MediaTek MT7621A	880	2	64	256	-	5	-	-		-	-	1x 2.0, 1x 3.0	https://www.planex.co.jp/products/vr500/spec.shtml			View/Edit data
390	WiFi Router	Planex	DB-WRT01		unknown 2018	21.02.3		MediaTek MT7620A	580	1	¿	¿	2	-	b/g/n	-		¿	-	1x µUSB (power)	http://www.planex.co.jp/products/db-wrt01/spec.shtml			View/Edit data
391	WiFi AP	Plasma Cloud	PA1200		unknown 2020	21.02.3		Qualcomm IPQ4018	¿	4	32	256	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA4019	-	1x 3.0	https://www.plasma-cloud.com/product-detail/pa1200/			View/Edit data
392	WiFi AP	Plasma Cloud	PA2200		unknown 2020	21.02.3		Qualcomm IPQ4019	¿	4	32	256	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA4019, Qualcomm Atheros QCA9888	-	-	https://www.plasma-cloud.com/product-detail/pa2200/			View/Edit data
393	Router	PlatHome	OpenBlocks AX3-4		Available 2018	21.02.3		Marvell Armada XP MV78260	1333	2	128	1024	-	4	-	-	WLAN optionally available	-	-	1x 2.0	http://openblocks.plathome.co.jp/products/obs_a/ax3/			View/Edit data
394	Emulator	QEMU (armvirt)	qemu-system-arm	0.12.5	Available 2019	15.05.1		armvirt	Emulator	1	¿	¿	¿	¿	-	-		-	-	¿	https://www.qemu.org/	qemu		View/Edit data
395	Emulator	QEMU (i386)	qemu-system-i386	0.12.5	Available 2019	15.05.1		x86 kvm_guest	Emulator	1	¿	¿	¿	¿	-	-		-	-	¿	https://www.qemu.org/	qemu		View/Edit data
396	Emulator	QEMU (malta)	qemu-system-mips(el)	0.12.5	Available 2019	15.05.1		malta	Emulator	1	¿	¿	¿	¿	-	-		-	-	¿	https://www.qemu.org/	qemu		View/Edit data
397	Emulator	QEMU (x86_64)	qemu-system-x86_64	>2.0	Available 2019	15.05.1		kvm x86_64		1	¿	¿	¿	¿	¿	¿		¿	-	¿	https://www.qemu.org/	qemu		View/Edit data
398	WiFi AP	Qxwlan	E600G	v2	unknown 2018	21.02.1		Qualcomm Atheros QCA9531	650	1	16, 8	128	2	-	b/g/n	-		Qualcomm Atheros QCA9531	-	-	http://www.qxwlan.com/product/p/15.html	e600g		View/Edit data
